protein id	RAW
968seudomonas_162	5
contaminant_KERATIN10	5
1023seudomonas_217	4
1070seudomonas_264	4
1087seudomonas_281	4
1123seudomonas_317	4
1154seudomonas_348	4
1228seudomonas_422	4
1281seudomonas_23	4
1293seudomonas_35	4
1330seudomonas_72	4
1342seudomonas_84	4
1356seudomonas_98	4
1357seudomonas_99	4
1407seudomonas_32	4
1435seudomonas_60	4
1468seudomonas_93	4
1634seudomonas_27	4
1691seudomonas_84	4
1846seudomonas_34	4
1928seudomonas_37	4
192seudomonas_192	4
1935seudomonas_44	4
196seudomonas_196	4
1971seudomonas_80	4
1seudomonas_1	4
2142seudomonas_251	4
2191seudomonas_300	4
2193seudomonas_302	4
2195seudomonas_304	4
2221seudomonas_330	4
2244seudomonas_18	4
2350seudomonas_124	4
2608seudomonas_382	4
267seudomonas_267	4
2760seudomonas_54	4
2904seudomonas_198	4
2913seudomonas_207	4
2923seudomonas_217	4
3064seudomonas_358	4
3086seudomonas_17	4
3127seudomonas_58	4
3135seudomonas_66	4
3174seudomonas_105	4
3214seudomonas_36	4
3215seudomonas_37	4
3229seudomonas_51	4
3245seudomonas_67	4
3354seudomonas_176	4
3378seudomonas_200	4
3380seudomonas_202	4
3433seudomonas_255	4
3472seudomonas_294	4
3588seudomonas_410	4
3650seudomonas_472	4
3653seudomonas_475	4
3717seudomonas_539	4
3725seudomonas_547	4
3856seudomonas_678	4
3860seudomonas_682	4
3964seudomonas_786	4
3977seudomonas_799	4
4133seudomonas_955	4
4159seudomonas_981	4
4215seudomonas_1037	4
4300seudomonas_1122	4
4314seudomonas_1136	4
4336seudomonas_1158	4
4464seudomonas_1286	4
446seudomonas_446	4
4518seudomonas_1340	4
4634seudomonas_80	4
4647seudomonas_93	4
4694seudomonas_140	4
4789seudomonas_235	4
4823seudomonas_269	4
4826seudomonas_272	4
4833seudomonas_279	4
484seudomonas_484	4
4860seudomonas_306	4
4879seudomonas_325	4
4893seudomonas_339	4
4896seudomonas_342	4
4897seudomonas_343	4
4940seudomonas_386	4
5013seudomonas_459	4
5105seudomonas_87	4
5164seudomonas_146	4
5171seudomonas_153	4
5259seudomonas_241	4
5262seudomonas_244	4
5351seudomonas_333	4
5427seudomonas_16	4
5453seudomonas_42	4
5518seudomonas_107	4
5879seudomonas_281	4
5930seudomonas_332	4
5995seudomonas_397	4
5997seudomonas_399	4
6037seudomonas_439	4
6111seudomonas_61	4
624seudomonas_624	4
626seudomonas_626	4
6324seudomonas_152	4
6361seudomonas_189	4
6413seudomonas_241	4
69seudomonas_69	4
70seudomonas_70	4
720seudomonas_720	4
877seudomonas_71	4
902seudomonas_96	4
931seudomonas_125	4
938seudomonas_132	4
943seudomonas_137	4
978seudomonas_172	4
980seudomonas_174	4
contaminant_GR78_YEAST	4
1022seudomonas_216	3
1066seudomonas_260	3
1156seudomonas_350	3
1215seudomonas_409	3
1304seudomonas_46	3
1575seudomonas_200	3
1582seudomonas_207	3
1989seudomonas_98	3
2047seudomonas_156	3
2088seudomonas_197	3
2108seudomonas_217	3
2207seudomonas_316	3
221seudomonas_221	3
2316seudomonas_90	3
2639seudomonas_413	3
2670seudomonas_444	3
2682seudomonas_456	3
2880seudomonas_174	3
3095seudomonas_26	3
3287seudomonas_109	3
3716seudomonas_538	3
3891seudomonas_713	3
4484seudomonas_1306	3
4544seudomonas_1366	3
4631seudomonas_77	3
4685seudomonas_131	3
546seudomonas_546	3
5474seudomonas_63	3
5477seudomonas_66	3
5534seudomonas_123	3
5611seudomonas_13	3
5614seudomonas_16	3
5632seudomonas_34	3
57seudomonas_57	3
5963seudomonas_365	3
6174seudomonas_2	3
6305seudomonas_133	3
6373seudomonas_201	3
6405seudomonas_233	3
646seudomonas_646	3
927seudomonas_121	3
963seudomonas_157	3
contaminant_KERATIN21	3
1013seudomonas_207	2
1021seudomonas_215	2
1038seudomonas_232	2
104seudomonas_104	2
1055seudomonas_249	2
1059seudomonas_253	2
1068seudomonas_262	2
1072seudomonas_266	2
1086seudomonas_280	2
1096seudomonas_290	2
1097seudomonas_291	2
1106seudomonas_300	2
1118seudomonas_312	2
1119seudomonas_313	2
1131seudomonas_325	2
113seudomonas_113	2
1160seudomonas_354	2
1162seudomonas_356	2
1181seudomonas_375	2
1185seudomonas_379	2
1216seudomonas_410	2
1252seudomonas_446	2
1265seudomonas_7	2
1280seudomonas_22	2
1317seudomonas_59	2
1326seudomonas_68	2
1361seudomonas_103	2
1371seudomonas_113	2
1395seudomonas_20	2
1396seudomonas_21	2
1417seudomonas_42	2
143seudomonas_143	2
1452seudomonas_77	2
1454seudomonas_79	2
1467seudomonas_92	2
1526seudomonas_151	2
1542seudomonas_167	2
1568seudomonas_193	2
1572seudomonas_197	2
1573seudomonas_198	2
1592seudomonas_217	2
1593seudomonas_218	2
1627seudomonas_20	2
1662seudomonas_55	2
1663seudomonas_56	2
1688seudomonas_81	2
1692seudomonas_85	2
1717seudomonas_110	2
1722seudomonas_115	2
1727seudomonas_120	2
1740seudomonas_133	2
1770seudomonas_163	2
1779seudomonas_172	2
1780seudomonas_173	2
1798seudomonas_191	2
1801seudomonas_194	2
182seudomonas_182	2
1872seudomonas_60	2
1876seudomonas_64	2
1893seudomonas_2	2
1901seudomonas_10	2
1903seudomonas_12	2
1943seudomonas_52	2
1945seudomonas_54	2
1980seudomonas_89	2
1990seudomonas_99	2
1999seudomonas_108	2
2016seudomonas_125	2
202seudomonas_202	2
2044seudomonas_153	2
205seudomonas_205	2
2076seudomonas_185	2
2082seudomonas_191	2
2122seudomonas_231	2
2123seudomonas_232	2
2126seudomonas_235	2
2131seudomonas_240	2
2137seudomonas_246	2
2146seudomonas_255	2
2148seudomonas_257	2
2160seudomonas_269	2
2169seudomonas_278	2
2176seudomonas_285	2
2181seudomonas_290	2
2189seudomonas_298	2
2201seudomonas_310	2
2210seudomonas_319	2
2309seudomonas_83	2
2329seudomonas_103	2
2332seudomonas_106	2
2336seudomonas_110	2
2338seudomonas_112	2
2347seudomonas_121	2
2364seudomonas_138	2
2380seudomonas_154	2
2391seudomonas_165	2
2395seudomonas_169	2
2414seudomonas_188	2
2415seudomonas_189	2
2420seudomonas_194	2
2435seudomonas_209	2
2442seudomonas_216	2
2485seudomonas_259	2
2487seudomonas_261	2
2516seudomonas_290	2
2537seudomonas_311	2
2542seudomonas_316	2
2569seudomonas_343	2
2583seudomonas_357	2
2584seudomonas_358	2
2633seudomonas_407	2
2644seudomonas_418	2
2647seudomonas_421	2
2648seudomonas_422	2
2650seudomonas_424	2
2656seudomonas_430	2
2672seudomonas_446	2
2700seudomonas_474	2
2708seudomonas_2	2
2725seudomonas_19	2
2761seudomonas_55	2
2772seudomonas_66	2
2779seudomonas_73	2
2781seudomonas_75	2
2786seudomonas_80	2
2788seudomonas_82	2
2814seudomonas_108	2
2827seudomonas_121	2
2851seudomonas_145	2
2868seudomonas_162	2
2890seudomonas_184	2
2891seudomonas_185	2
2893seudomonas_187	2
2898seudomonas_192	2
290seudomonas_290	2
2925seudomonas_219	2
2938seudomonas_232	2
2945seudomonas_239	2
2957seudomonas_251	2
2958seudomonas_252	2
2971seudomonas_265	2
2981seudomonas_275	2
2996seudomonas_290	2
3053seudomonas_347	2
3058seudomonas_352	2
3068seudomonas_362	2
3091seudomonas_22	2
3103seudomonas_34	2
3106seudomonas_37	2
3138seudomonas_69	2
3142seudomonas_73	2
3159seudomonas_90	2
3165seudomonas_96	2
3222seudomonas_44	2
3231seudomonas_53	2
3255seudomonas_77	2
3263seudomonas_85	2
3284seudomonas_106	2
3389seudomonas_211	2
3395seudomonas_217	2
3413seudomonas_235	2
3421seudomonas_243	2
3447seudomonas_269	2
3462seudomonas_284	2
3464seudomonas_286	2
3478seudomonas_300	2
3486seudomonas_308	2
3499seudomonas_321	2
3506seudomonas_328	2
3524seudomonas_346	2
3528seudomonas_350	2
3546seudomonas_368	2
3547seudomonas_369	2
3549seudomonas_371	2
3617seudomonas_439	2
3628seudomonas_450	2
3645seudomonas_467	2
3665seudomonas_487	2
3691seudomonas_513	2
3713seudomonas_535	2
3755seudomonas_577	2
3787seudomonas_609	2
3790seudomonas_612	2
3813seudomonas_635	2
3819seudomonas_641	2
3853seudomonas_675	2
3877seudomonas_699	2
3885seudomonas_707	2
3896seudomonas_718	2
3904seudomonas_726	2
3909seudomonas_731	2
3911seudomonas_733	2
3913seudomonas_735	2
3925seudomonas_747	2
392seudomonas_392	2
3932seudomonas_754	2
3982seudomonas_804	2
3991seudomonas_813	2
4002seudomonas_824	2
4009seudomonas_831	2
4035seudomonas_857	2
4044seudomonas_866	2
4066seudomonas_888	2
4072seudomonas_894	2
4108seudomonas_930	2
4122seudomonas_944	2
4123seudomonas_945	2
4127seudomonas_949	2
4139seudomonas_961	2
4235seudomonas_1057	2
4240seudomonas_1062	2
4249seudomonas_1071	2
4251seudomonas_1073	2
4265seudomonas_1087	2
4285seudomonas_1107	2
4291seudomonas_1113	2
4303seudomonas_1125	2
4329seudomonas_1151	2
4335seudomonas_1157	2
4347seudomonas_1169	2
4362seudomonas_1184	2
4380seudomonas_1202	2
4381seudomonas_1203	2
4392seudomonas_1214	2
4398seudomonas_1220	2
4423seudomonas_1245	2
4454seudomonas_1276	2
4465seudomonas_1287	2
4472seudomonas_1294	2
4480seudomonas_1302	2
4485seudomonas_1307	2
4488seudomonas_1310	2
449seudomonas_449	2
4550seudomonas_1372	2
4562seudomonas_8	2
4612seudomonas_58	2
4616seudomonas_62	2
4628seudomonas_74	2
4632seudomonas_78	2
4644seudomonas_90	2
4660seudomonas_106	2
4682seudomonas_128	2
4697seudomonas_143	2
4715seudomonas_161	2
4716seudomonas_162	2
4788seudomonas_234	2
4808seudomonas_254	2
4827seudomonas_273	2
4830seudomonas_276	2
4835seudomonas_281	2
4839seudomonas_285	2
4850seudomonas_296	2
4854seudomonas_300	2
4859seudomonas_305	2
4881seudomonas_327	2
4885seudomonas_331	2
4889seudomonas_335	2
4890seudomonas_336	2
4895seudomonas_341	2
489seudomonas_489	2
4933seudomonas_379	2
4946seudomonas_392	2
4972seudomonas_418	2
4977seudomonas_423	2
497seudomonas_497	2
4988seudomonas_434	2
5008seudomonas_454	2
5014seudomonas_460	2
5017seudomonas_463	2
5025seudomonas_7	2
5034seudomonas_16	2
5040seudomonas_22	2
5061seudomonas_43	2
5063seudomonas_45	2
5066seudomonas_48	2
5070seudomonas_52	2
5076seudomonas_58	2
50seudomonas_50	2
5121seudomonas_103	2
5130seudomonas_112	2
5135seudomonas_117	2
5197seudomonas_179	2
5228seudomonas_210	2
5249seudomonas_231	2
5261seudomonas_243	2
5263seudomonas_245	2
5264seudomonas_246	2
526seudomonas_526	2
5275seudomonas_257	2
5276seudomonas_258	2
5283seudomonas_265	2
5304seudomonas_286	2
5323seudomonas_305	2
5324seudomonas_306	2
5394seudomonas_376	2
5412seudomonas_1	2
5424seudomonas_13	2
5446seudomonas_35	2
5450seudomonas_39	2
5454seudomonas_43	2
5462seudomonas_51	2
5479seudomonas_68	2
5493seudomonas_82	2
5509seudomonas_98	2
5528seudomonas_117	2
5530seudomonas_119	2
5542seudomonas_131	2
5545seudomonas_134	2
5546seudomonas_135	2
5557seudomonas_146	2
555seudomonas_555	2
5563seudomonas_152	2
5578seudomonas_167	2
5588seudomonas_177	2
5589seudomonas_178	2
5603seudomonas_5	2
5615seudomonas_17	2
5630seudomonas_32	2
5648seudomonas_50	2
5658seudomonas_60	2
5667seudomonas_69	2
5668seudomonas_70	2
568seudomonas_568	2
5705seudomonas_107	2
5707seudomonas_109	2
5735seudomonas_137	2
5769seudomonas_171	2
5777seudomonas_179	2
580seudomonas_580	2
5824seudomonas_226	2
5829seudomonas_231	2
5830seudomonas_232	2
5847seudomonas_249	2
5854seudomonas_256	2
5857seudomonas_259	2
5859seudomonas_261	2
5872seudomonas_274	2
5874seudomonas_276	2
5875seudomonas_277	2
5907seudomonas_309	2
5948seudomonas_350	2
5965seudomonas_367	2
6004seudomonas_406	2
6005seudomonas_407	2
6013seudomonas_415	2
6029seudomonas_431	2
6036seudomonas_438	2
6039seudomonas_441	2
6046seudomonas_448	2
6055seudomonas_5	2
6074seudomonas_24	2
609seudomonas_609	2
6101seudomonas_51	2
6103seudomonas_53	2
611seudomonas_611	2
