protein id	RAW
1411seudomonas_36	52
1438seudomonas_63	52
2523seudomonas_297	52
2914seudomonas_208	52
3268seudomonas_90	52
3628seudomonas_450	52
53seudomonas_53	52
5891seudomonas_293	52
910seudomonas_104	52
1056seudomonas_250	51
1502seudomonas_127	51
2423seudomonas_197	51
3273seudomonas_95	51
373seudomonas_373	51
4119seudomonas_941	51
4727seudomonas_173	51
5286seudomonas_268	51
647seudomonas_647	51
1764seudomonas_157	50
1948seudomonas_57	50
2607seudomonas_381	50
3409seudomonas_231	50
3713seudomonas_535	50
3855seudomonas_677	50
4032seudomonas_854	50
5248seudomonas_230	50
5428seudomonas_17	50
5429seudomonas_18	50
5865seudomonas_267	50
902seudomonas_96	50
983seudomonas_177	50
224seudomonas_224	49
3005seudomonas_299	49
3380seudomonas_202	49
3969seudomonas_791	49
4328seudomonas_1150	49
1524seudomonas_149	48
1921seudomonas_30	48
2220seudomonas_329	48
2796seudomonas_90	48
3576seudomonas_398	48
3968seudomonas_790	48
5558seudomonas_147	48
5697seudomonas_99	48
12seudomonas_12	47
1950seudomonas_59	47
260seudomonas_260	47
5422seudomonas_11	47
6294seudomonas_122	47
6356seudomonas_184	47
700seudomonas_700	47
856seudomonas_50	47
1067seudomonas_261	46
169seudomonas_169	46
2142seudomonas_251	46
2750seudomonas_44	46
3603seudomonas_425	46
3843seudomonas_665	46
489seudomonas_489	46
5177seudomonas_159	46
5890seudomonas_292	46
6029seudomonas_431	46
1446seudomonas_71	45
2538seudomonas_312	45
4111seudomonas_933	45
4374seudomonas_1196	45
5090seudomonas_72	45
5445seudomonas_34	45
5846seudomonas_248	45
6262seudomonas_90	45
1582seudomonas_207	44
3050seudomonas_344	44
3649seudomonas_471	44
3788seudomonas_610	44
425seudomonas_425	44
6253seudomonas_81	44
1285seudomonas_27	43
1897seudomonas_6	43
2330seudomonas_104	43
3904seudomonas_726	43
3927seudomonas_749	43
4448seudomonas_1270	43
4682seudomonas_128	43
4820seudomonas_266	43
4871seudomonas_317	43
4900seudomonas_346	43
5450seudomonas_39	43
5668seudomonas_70	43
6270seudomonas_98	43
1935seudomonas_44	42
2622seudomonas_396	42
4639seudomonas_85	42
4964seudomonas_410	42
5801seudomonas_203	42
6411seudomonas_239	42
1800seudomonas_193	41
2302seudomonas_76	41
2395seudomonas_169	41
2645seudomonas_419	41
4749seudomonas_195	41
5480seudomonas_69	41
5516seudomonas_105	41
956seudomonas_150	41
1211seudomonas_405	40
133seudomonas_133	40
2203seudomonas_312	40
2892seudomonas_186	40
3219seudomonas_41	40
3390seudomonas_212	40
3472seudomonas_294	40
3608seudomonas_430	40
3916seudomonas_738	40
4670seudomonas_116	40
4734seudomonas_180	40
5424seudomonas_13	40
57seudomonas_57	40
65seudomonas_65	40
1404seudomonas_29	39
2406seudomonas_180	39
2898seudomonas_192	39
4169seudomonas_991	39
4642seudomonas_88	39
4946seudomonas_392	39
5239seudomonas_221	39
590seudomonas_590	39
1147seudomonas_341	38
2018seudomonas_127	38
4969seudomonas_415	38
5263seudomonas_245	38
5431seudomonas_20	38
5849seudomonas_251	38
6243seudomonas_71	38
625seudomonas_625	38
6296seudomonas_124	38
1639seudomonas_32	37
2176seudomonas_285	37
2349seudomonas_123	37
275seudomonas_275	37
2987seudomonas_281	37
3280seudomonas_102	37
1210seudomonas_404	36
1830seudomonas_18	36
2808seudomonas_102	36
3405seudomonas_227	36
359seudomonas_359	36
3679seudomonas_501	36
4447seudomonas_1269	36
4710seudomonas_156	36
4731seudomonas_177	36
4743seudomonas_189	36
4884seudomonas_330	36
5335seudomonas_317	36
6005seudomonas_407	36
6363seudomonas_191	36
812seudomonas_6	36
935seudomonas_129	36
1031seudomonas_225	35
2221seudomonas_330	35
2292seudomonas_66	35
2310seudomonas_84	35
2542seudomonas_316	35
2640seudomonas_414	35
2657seudomonas_431	35
3899seudomonas_721	35
4038seudomonas_860	35
4262seudomonas_1084	35
4320seudomonas_1142	35
4876seudomonas_322	35
5444seudomonas_33	35
5487seudomonas_76	35
6007seudomonas_409	35
975seudomonas_169	35
1154seudomonas_348	34
2016seudomonas_125	34
223seudomonas_223	34
3089seudomonas_20	34
3276seudomonas_98	34
3889seudomonas_711	34
4239seudomonas_1061	34
4288seudomonas_1110	34
502seudomonas_502	34
5242seudomonas_224	34
5434seudomonas_23	34
5454seudomonas_43	34
5833seudomonas_235	34
999seudomonas_193	34
1096seudomonas_290	33
1109seudomonas_303	33
1949seudomonas_58	33
2117seudomonas_226	33
2905seudomonas_199	33
3701seudomonas_523	33
3932seudomonas_754	33
4368seudomonas_1190	33
4690seudomonas_136	33
5381seudomonas_363	33
6006seudomonas_408	33
6271seudomonas_99	33
6367seudomonas_195	33
6374seudomonas_202	33
936seudomonas_130	33
948seudomonas_142	33
1332seudomonas_74	32
1590seudomonas_215	32
1941seudomonas_50	32
2305seudomonas_79	32
2421seudomonas_195	32
2782seudomonas_76	32
2919seudomonas_213	32
3370seudomonas_192	32
3645seudomonas_467	32
3723seudomonas_545	32
3800seudomonas_622	32
3997seudomonas_819	32
6023seudomonas_425	32
6340seudomonas_168	32
1077seudomonas_271	31
1296seudomonas_38	31
1301seudomonas_43	31
1770seudomonas_163	31
225seudomonas_225	31
2378seudomonas_152	31
2498seudomonas_272	31
3477seudomonas_299	31
3812seudomonas_634	31
4066seudomonas_888	31
4827seudomonas_273	31
5329seudomonas_311	31
5468seudomonas_57	31
5805seudomonas_207	31
828seudomonas_22	31
1017seudomonas_211	30
1414seudomonas_39	30
1873seudomonas_61	30
1999seudomonas_108	30
2396seudomonas_170	30
2541seudomonas_315	30
3367seudomonas_189	30
4191seudomonas_1013	30
439seudomonas_439	30
5360seudomonas_342	30
5477seudomonas_66	30
73seudomonas_73	30
955seudomonas_149	30
960seudomonas_154	30
2563seudomonas_337	29
2757seudomonas_51	29
2890seudomonas_184	29
3051seudomonas_345	29
3498seudomonas_320	29
3863seudomonas_685	29
3912seudomonas_734	29
4061seudomonas_883	29
4459seudomonas_1281	29
4691seudomonas_137	29
5170seudomonas_152	29
5344seudomonas_326	29
5637seudomonas_39	29
5696seudomonas_98	29
83seudomonas_83	29
878seudomonas_72	29
958seudomonas_152	29
1119seudomonas_313	28
1355seudomonas_97	28
1816seudomonas_4	28
2076seudomonas_185	28
2264seudomonas_38	28
2342seudomonas_116	28
2708seudomonas_2	28
2819seudomonas_113	28
3805seudomonas_627	28
4301seudomonas_1123	28
4674seudomonas_120	28
4836seudomonas_282	28
5389seudomonas_371	28
5792seudomonas_194	28
887seudomonas_81	28
1070seudomonas_264	27
1788seudomonas_181	27
2303seudomonas_77	27
2922seudomonas_216	27
3076seudomonas_7	27
3640seudomonas_462	27
3664seudomonas_486	27
3721seudomonas_543	27
3894seudomonas_716	27
4438seudomonas_1260	27
4867seudomonas_313	27
4889seudomonas_335	27
5276seudomonas_258	27
6407seudomonas_235	27
71seudomonas_71	27
897seudomonas_91	27
946seudomonas_140	27
974seudomonas_168	27
1105seudomonas_299	26
1205seudomonas_399	26
1451seudomonas_76	26
1945seudomonas_54	26
2070seudomonas_179	26
2348seudomonas_122	26
2928seudomonas_222	26
3000seudomonas_294	26
3636seudomonas_458	26
3991seudomonas_813	26
4139seudomonas_961	26
4257seudomonas_1079	26
4631seudomonas_77	26
493seudomonas_493	26
5066seudomonas_48	26
5569seudomonas_158	26
1323seudomonas_65	25
1338seudomonas_80	25
2186seudomonas_295	25
2197seudomonas_306	25
2465seudomonas_239	25
2522seudomonas_296	25
2755seudomonas_49	25
3003seudomonas_297	25
3470seudomonas_292	25
3623seudomonas_445	25
3896seudomonas_718	25
6157seudomonas_107	25
816seudomonas_10	25
1343seudomonas_85	24
1985seudomonas_94	24
2055seudomonas_164	24
2206seudomonas_315	24
2545seudomonas_319	24
3017seudomonas_311	24
3250seudomonas_72	24
3389seudomonas_211	24
3393seudomonas_215	24
4244seudomonas_1066	24
4279seudomonas_1101	24
4329seudomonas_1151	24
4451seudomonas_1273	24
4488seudomonas_1310	24
4878seudomonas_324	24
5189seudomonas_171	24
5261seudomonas_243	24
5331seudomonas_313	24
5358seudomonas_340	24
5359seudomonas_341	24
5559seudomonas_148	24
5662seudomonas_64	24
6230seudomonas_58	24
69seudomonas_69	24
925seudomonas_119	24
970seudomonas_164	24
977seudomonas_171	24
1160seudomonas_354	23
1222seudomonas_416	23
1337seudomonas_79	23
1340seudomonas_82	23
1360seudomonas_102	23
1442seudomonas_67	23
186seudomonas_186	23
2114seudomonas_223	23
2181seudomonas_290	23
2350seudomonas_124	23
3013seudomonas_307	23
3037seudomonas_331	23
3507seudomonas_329	23
427seudomonas_427	23
4516seudomonas_1338	23
4636seudomonas_82	23
4927seudomonas_373	23
4968seudomonas_414	23
5710seudomonas_112	23
934seudomonas_128	23
1896seudomonas_5	22
1911seudomonas_20	22
2269seudomonas_43	22
2600seudomonas_374	22
2669seudomonas_443	22
3388seudomonas_210	22
3558seudomonas_380	22
3740seudomonas_562	22
3871seudomonas_693	22
3911seudomonas_733	22
4312seudomonas_1134	22
4411seudomonas_1233	22
4483seudomonas_1305	22
5022seudomonas_4	22
5037seudomonas_19	22
5122seudomonas_104	22
5514seudomonas_103	22
5707seudomonas_109	22
829seudomonas_23	22
1071seudomonas_265	21
1215seudomonas_409	21
1898seudomonas_7	21
196seudomonas_196	21
206seudomonas_206	21
2074seudomonas_183	21
2084seudomonas_193	21
236seudomonas_236	21
2377seudomonas_151	21
2927seudomonas_221	21
2931seudomonas_225	21
2992seudomonas_286	21
2999seudomonas_293	21
3136seudomonas_67	21
3264seudomonas_86	21
3384seudomonas_206	21
3420seudomonas_242	21
4370seudomonas_1192	21
4854seudomonas_300	21
5036seudomonas_18	21
5044seudomonas_26	21
5449seudomonas_38	21
5860seudomonas_262	21
5940seudomonas_342	21
606seudomonas_606	21
607seudomonas_607	21
6393seudomonas_221	21
1029seudomonas_223	20
1055seudomonas_249	20
1194seudomonas_388	20
1201seudomonas_395	20
1368seudomonas_110	20
1459seudomonas_84	20
1477seudomonas_102	20
1591seudomonas_216	20
1773seudomonas_166	20
1874seudomonas_62	20
1901seudomonas_10	20
1957seudomonas_66	20
1991seudomonas_100	20
2060seudomonas_169	20
2260seudomonas_34	20
2733seudomonas_27	20
3224seudomonas_46	20
3471seudomonas_293	20
3892seudomonas_714	20
3915seudomonas_737	20
3972seudomonas_794	20
3993seudomonas_815	20
4786seudomonas_232	20
51seudomonas_51	20
5347seudomonas_329	20
5490seudomonas_79	20
5534seudomonas_123	20
5806seudomonas_208	20
6125seudomonas_75	20
6249seudomonas_77	20
6259seudomonas_87	20
6315seudomonas_143	20
6399seudomonas_227	20
1206seudomonas_400	19
135seudomonas_135	19
1462seudomonas_87	19
1544seudomonas_169	19
1546seudomonas_171	19
170seudomonas_170	19
1818seudomonas_6	19
2279seudomonas_53	19
2412seudomonas_186	19
2827seudomonas_121	19
3135seudomonas_66	19
3278seudomonas_100	19
3478seudomonas_300	19
3816seudomonas_638	19
38seudomonas_38	19
4023seudomonas_845	19
4293seudomonas_1115	19
4302seudomonas_1124	19
4418seudomonas_1240	19
4815seudomonas_261	19
4847seudomonas_293	19
4948seudomonas_394	19
5048seudomonas_30	19
5202seudomonas_184	19
5243seudomonas_225	19
5301seudomonas_283	19
5415seudomonas_4	19
5474seudomonas_63	19
5598seudomonas_187	19
5600seudomonas_2	19
66seudomonas_66	19
contaminant_PIGR_HUMAN	19
1050seudomonas_244	18
1095seudomonas_289	18
1779seudomonas_172	18
188seudomonas_188	18
1937seudomonas_46	18
1940seudomonas_49	18
2094seudomonas_203	18
2163seudomonas_272	18
2312seudomonas_86	18
2785seudomonas_79	18
3315seudomonas_137	18
3625seudomonas_447	18
3657seudomonas_479	18
3926seudomonas_748	18
4351seudomonas_1173	18
4962seudomonas_408	18
5060seudomonas_42	18
5092seudomonas_74	18
5306seudomonas_288	18
5824seudomonas_226	18
6233seudomonas_61	18
6305seudomonas_133	18
7seudomonas_7	18
1118seudomonas_312	17
1856seudomonas_44	17
1865seudomonas_53	17
2745seudomonas_39	17
2765seudomonas_59	17
2791seudomonas_85	17
2866seudomonas_160	17
3061seudomonas_355	17
3130seudomonas_61	17
3619seudomonas_441	17
3729seudomonas_551	17
3741seudomonas_563	17
3852seudomonas_674	17
397seudomonas_397	17
3987seudomonas_809	17
4274seudomonas_1096	17
4364seudomonas_1186	17
4795seudomonas_241	17
4890seudomonas_336	17
4985seudomonas_431	17
5289seudomonas_271	17
5506seudomonas_95	17
5527seudomonas_116	17
626seudomonas_626	17
6360seudomonas_188	17
6402seudomonas_230	17
950seudomonas_144	17
997seudomonas_191	17
1178seudomonas_372	16
1251seudomonas_445	16
1413seudomonas_38	16
1876seudomonas_64	16
2004seudomonas_113	16
2022seudomonas_131	16
2068seudomonas_177	16
2174seudomonas_283	16
2608seudomonas_382	16
3105seudomonas_36	16
3134seudomonas_65	16
355seudomonas_355	16
3597seudomonas_419	16
3876seudomonas_698	16
3941seudomonas_763	16
4037seudomonas_859	16
4281seudomonas_1103	16
4377seudomonas_1199	16
4463seudomonas_1285	16
4713seudomonas_159	16
4813seudomonas_259	16
4883seudomonas_329	16
4933seudomonas_379	16
4984seudomonas_430	16
5027seudomonas_9	16
5176seudomonas_158	16
5464seudomonas_53	16
5466seudomonas_55	16
5764seudomonas_166	16
5994seudomonas_396	16
6043seudomonas_445	16
814seudomonas_8	16
895seudomonas_89	16
943seudomonas_137	16
1111seudomonas_305	15
1259seudomonas_1	15
1370seudomonas_112	15
1449seudomonas_74	15
1541seudomonas_166	15
1952seudomonas_61	15
2202seudomonas_311	15
2346seudomonas_120	15
2875seudomonas_169	15
2910seudomonas_204	15
3155seudomonas_86	15
3598seudomonas_420	15
3908seudomonas_730	15
3956seudomonas_778	15
4009seudomonas_831	15
4353seudomonas_1175	15
4633seudomonas_79	15
4956seudomonas_402	15
4974seudomonas_420	15
5025seudomonas_7	15
5413seudomonas_2	15
5667seudomonas_69	15
6224seudomonas_52	15
6428seudomonas_256	15
6436seudomonas_264	15
931seudomonas_125	15
1023seudomonas_217	14
1037seudomonas_231	14
1116seudomonas_310	14
1294seudomonas_36	14
1300seudomonas_42	14
134seudomonas_134	14
1593seudomonas_218	14
1762seudomonas_155	14
18seudomonas_18	14
1918seudomonas_27	14
2017seudomonas_126	14
2102seudomonas_211	14
2146seudomonas_255	14
2257seudomonas_31	14
