protein id	RAW
4121seudomonas_943	37
4248seudomonas_1070	37
4300seudomonas_1122	37
4388seudomonas_1210	37
4453seudomonas_1275	37
4710seudomonas_156	37
4891seudomonas_337	37
6135seudomonas_85	37
6278seudomonas_106	37
974seudomonas_168	37
997seudomonas_191	37
1146seudomonas_340	36
1404seudomonas_29	36
2420seudomonas_194	36
4878seudomonas_324	36
493seudomonas_493	36
5239seudomonas_221	36
6125seudomonas_75	36
1124seudomonas_318	35
1253seudomonas_447	35
1428seudomonas_53	35
1918seudomonas_27	35
2323seudomonas_97	35
2667seudomonas_441	35
302seudomonas_302	35
3280seudomonas_102	35
3608seudomonas_430	35
3800seudomonas_622	35
4262seudomonas_1084	35
4368seudomonas_1190	35
4517seudomonas_1339	35
4789seudomonas_235	35
4877seudomonas_323	35
4900seudomonas_346	35
4970seudomonas_416	35
5448seudomonas_37	35
5569seudomonas_158	35
5661seudomonas_63	35
5865seudomonas_267	35
6301seudomonas_129	35
6365seudomonas_193	35
815seudomonas_9	35
1298seudomonas_40	34
1449seudomonas_74	34
4021seudomonas_843	34
4465seudomonas_1287	34
4484seudomonas_1306	34
4630seudomonas_76	34
489seudomonas_489	34
5034seudomonas_16	34
5157seudomonas_139	34
5430seudomonas_19	34
6340seudomonas_168	34
6428seudomonas_256	34
940seudomonas_134	34
1208seudomonas_402	33
1877seudomonas_65	33
2142seudomonas_251	33
2999seudomonas_293	33
3095seudomonas_26	33
4939seudomonas_385	33
4971seudomonas_417	33
5235seudomonas_217	33
5945seudomonas_347	33
1016seudomonas_210	32
1524seudomonas_149	32
1931seudomonas_40	32
2184seudomonas_293	32
219seudomonas_219	32
22seudomonas_22	32
2307seudomonas_81	32
3717seudomonas_539	32
4871seudomonas_317	32
4996seudomonas_442	32
5329seudomonas_311	32
5480seudomonas_69	32
5515seudomonas_104	32
5662seudomonas_64	32
5974seudomonas_376	32
6299seudomonas_127	32
6435seudomonas_263	32
830seudomonas_24	32
877seudomonas_71	32
910seudomonas_104	32
1000seudomonas_194	31
1032seudomonas_226	31
1089seudomonas_283	31
1294seudomonas_36	31
1346seudomonas_88	31
4038seudomonas_860	31
4447seudomonas_1269	31
5557seudomonas_146	31
57seudomonas_57	31
5964seudomonas_366	31
6404seudomonas_232	31
835seudomonas_29	31
964seudomonas_158	31
1077seudomonas_271	30
1104seudomonas_298	30
1224seudomonas_418	30
2733seudomonas_27	30
3003seudomonas_297	30
3051seudomonas_345	30
3185seudomonas_7	30
3251seudomonas_73	30
3466seudomonas_288	30
3507seudomonas_329	30
355seudomonas_355	30
3604seudomonas_426	30
3683seudomonas_505	30
3891seudomonas_713	30
3977seudomonas_799	30
5228seudomonas_210	30
5301seudomonas_283	30
5518seudomonas_107	30
5911seudomonas_313	30
