protein id	RAW
3855seudomonas_677	18
3916seudomonas_738	18
3932seudomonas_754	18
4677seudomonas_123	18
5064seudomonas_46	18
5228seudomonas_210	18
5474seudomonas_63	18
5558seudomonas_147	18
6221seudomonas_49	18
1185seudomonas_379	17
1947seudomonas_56	17
2186seudomonas_295	17
3085seudomonas_16	17
4339seudomonas_1161	17
4516seudomonas_1338	17
4970seudomonas_416	17
5082seudomonas_64	17
5263seudomonas_245	17
5781seudomonas_183	17
5800seudomonas_202	17
5931seudomonas_333	17
6401seudomonas_229	17
941seudomonas_135	17
1096seudomonas_290	16
1338seudomonas_80	16
1343seudomonas_85	16
2121seudomonas_230	16
3053seudomonas_347	16
3499seudomonas_321	16
4314seudomonas_1136	16
4860seudomonas_306	16
5285seudomonas_267	16
5324seudomonas_306	16
6097seudomonas_47	16
6356seudomonas_184	16
1117seudomonas_311	15
1215seudomonas_409	15
1903seudomonas_12	15
2016seudomonas_125	15
2366seudomonas_140	15
2395seudomonas_169	15
3636seudomonas_458	15
392seudomonas_392	15
4094seudomonas_916	15
4698seudomonas_144	15
5379seudomonas_361	15
5516seudomonas_105	15
6395seudomonas_223	15
922seudomonas_116	15
1013seudomonas_207	14
1037seudomonas_231	14
1346seudomonas_88	14
2187seudomonas_296	14
2563seudomonas_337	14
2944seudomonas_238	14
3110seudomonas_41	14
4274seudomonas_1096	14
4281seudomonas_1103	14
4900seudomonas_346	14
4984seudomonas_430	14
5262seudomonas_244	14
5353seudomonas_335	14
5419seudomonas_8	14
5946seudomonas_348	14
606seudomonas_606	14
1768seudomonas_161	13
2070seudomonas_179	13
2305seudomonas_79	13
2961seudomonas_255	13
373seudomonas_373	13
3861seudomonas_683	13
3889seudomonas_711	13
38seudomonas_38	13
4288seudomonas_1110	13
4447seudomonas_1269	13
4625seudomonas_71	13
4710seudomonas_156	13
5243seudomonas_225	13
5650seudomonas_52	13
5810seudomonas_212	13
6223seudomonas_51	13
807seudomonas_1	13
1367seudomonas_109	12
1446seudomonas_71	12
1799seudomonas_192	12
1830seudomonas_18	12
208seudomonas_208	12
2146seudomonas_255	12
2198seudomonas_307	12
2422seudomonas_196	12
2755seudomonas_49	12
3301seudomonas_123	12
3472seudomonas_294	12
3609seudomonas_431	12
435seudomonas_435	12
4453seudomonas_1275	12
4458seudomonas_1280	12
5389seudomonas_371	12
5445seudomonas_34	12
5460seudomonas_49	12
5515seudomonas_104	12
5620seudomonas_22	12
5661seudomonas_63	12
5677seudomonas_79	12
5846seudomonas_248	12
5886seudomonas_288	12
6007seudomonas_409	12
6174seudomonas_2	12
6297seudomonas_125	12
6417seudomonas_245	12
672seudomonas_672	12
700seudomonas_700	12
884seudomonas_78	12
12seudomonas_12	11
2074seudomonas_183	11
2194seudomonas_303	11
2657seudomonas_431	11
2799seudomonas_93	11
3876seudomonas_698	11
3927seudomonas_749	11
425seudomonas_425	11
4439seudomonas_1261	11
4483seudomonas_1305	11
5556seudomonas_145	11
812seudomonas_6	11
823seudomonas_17	11
1029seudomonas_223	10
1034seudomonas_228	10
1401seudomonas_26	10
1931seudomonas_40	10
1935seudomonas_44	10
2086seudomonas_195	10
2182seudomonas_291	10
2210seudomonas_319	10
2310seudomonas_84	10
2401seudomonas_175	10
2721seudomonas_15	10
3273seudomonas_95	10
3718seudomonas_540	10
3915seudomonas_737	10
397seudomonas_397	10
4323seudomonas_1145	10
4596seudomonas_42	10
4630seudomonas_76	10
4732seudomonas_178	10
4874seudomonas_320	10
4947seudomonas_393	10
4950seudomonas_396	10
5009seudomonas_455	10
5409seudomonas_391	10
5412seudomonas_1	10
5467seudomonas_56	10
5477seudomonas_66	10
5559seudomonas_148	10
5812seudomonas_214	10
5930seudomonas_332	10
6043seudomonas_445	10
6262seudomonas_90	10
6361seudomonas_189	10
6363seudomonas_191	10
657seudomonas_657	10
687seudomonas_687	10
73seudomonas_73	10
1055seudomonas_249	9
1178seudomonas_372	9
1297seudomonas_39	9
1758seudomonas_151	9
1889seudomonas_77	9
1936seudomonas_45	9
1989seudomonas_98	9
2196seudomonas_305	9
2197seudomonas_306	9
2205seudomonas_314	9
2227seudomonas_1	9
2292seudomonas_66	9
2349seudomonas_123	9
2406seudomonas_180	9
2521seudomonas_295	9
2795seudomonas_89	9
2796seudomonas_90	9
3044seudomonas_338	9
3141seudomonas_72	9
3409seudomonas_231	9
3666seudomonas_488	9
3891seudomonas_713	9
3899seudomonas_721	9
3987seudomonas_809	9
4066seudomonas_888	9
4133seudomonas_955	9
4147seudomonas_969	9
4169seudomonas_991	9
4251seudomonas_1073	9
4257seudomonas_1079	9
4299seudomonas_1121	9
4729seudomonas_175	9
4739seudomonas_185	9
4871seudomonas_317	9
4974seudomonas_420	9
5264seudomonas_246	9
5301seudomonas_283	9
5309seudomonas_291	9
5430seudomonas_19	9
5521seudomonas_110	9
6413seudomonas_241	9
6422seudomonas_250	9
828seudomonas_22	9
830seudomonas_24	9
888seudomonas_82	9
975seudomonas_169	9
1031seudomonas_225	8
1054seudomonas_248	8
1070seudomonas_264	8
1162seudomonas_356	8
1595seudomonas_220	8
1639seudomonas_32	8
185seudomonas_185	8
192seudomonas_192	8
2113seudomonas_222	8
2201seudomonas_310	8
2220seudomonas_329	8
2348seudomonas_122	8
2391seudomonas_165	8
260seudomonas_260	8
2717seudomonas_11	8
275seudomonas_275	8
2939seudomonas_233	8
3220seudomonas_42	8
3545seudomonas_367	8
3604seudomonas_426	8
3907seudomonas_729	8
3969seudomonas_791	8
3996seudomonas_818	8
4245seudomonas_1067	8
4329seudomonas_1151	8
4363seudomonas_1185	8
4541seudomonas_1363	8
4743seudomonas_189	8
4786seudomonas_232	8
4820seudomonas_266	8
4826seudomonas_272	8
4899seudomonas_345	8
5008seudomonas_454	8
5027seudomonas_9	8
5286seudomonas_268	8
5464seudomonas_53	8
5534seudomonas_123	8
5594seudomonas_183	8
5833seudomonas_235	8
5890seudomonas_292	8
6404seudomonas_232	8
1081seudomonas_275	7
1087seudomonas_281	7
1360seudomonas_102	7
1412seudomonas_37	7
1420seudomonas_45	7
1553seudomonas_178	7
1570seudomonas_195	7
1784seudomonas_177	7
2199seudomonas_308	7
2208seudomonas_317	7
2214seudomonas_323	7
2303seudomonas_77	7
2333seudomonas_107	7
2498seudomonas_272	7
2540seudomonas_314	7
265seudomonas_265	7
2765seudomonas_59	7
3701seudomonas_523	7
3979seudomonas_801	7
4032seudomonas_854	7
4128seudomonas_950	7
4224seudomonas_1046	7
4262seudomonas_1084	7
4489seudomonas_1311	7
4713seudomonas_159	7
4733seudomonas_179	7
4890seudomonas_336	7
4962seudomonas_408	7
5289seudomonas_271	7
5427seudomonas_16	7
5535seudomonas_124	7
5662seudomonas_64	7
5830seudomonas_232	7
5878seudomonas_280	7
5994seudomonas_396	7
626seudomonas_626	7
6299seudomonas_127	7
1368seudomonas_110	6
1369seudomonas_111	6
1449seudomonas_74	6
1546seudomonas_171	6
1590seudomonas_215	6
1722seudomonas_115	6
186seudomonas_186	6
1938seudomonas_47	6
1941seudomonas_50	6
2076seudomonas_185	6
2148seudomonas_257	6
2200seudomonas_309	6
2207seudomonas_316	6
222seudomonas_222	6
2541seudomonas_315	6
2622seudomonas_396	6
2645seudomonas_419	6
2708seudomonas_2	6
2798seudomonas_92	6
2933seudomonas_227	6
2957seudomonas_251	6
3061seudomonas_355	6
3095seudomonas_26	6
3433seudomonas_255	6
3438seudomonas_260	6
3805seudomonas_627	6
3819seudomonas_641	6
4100seudomonas_922	6
4261seudomonas_1083	6
4301seudomonas_1123	6
4343seudomonas_1165	6
4898seudomonas_344	6
4937seudomonas_383	6
5275seudomonas_257	6
5453seudomonas_42	6
5518seudomonas_107	6
5569seudomonas_158	6
5613seudomonas_15	6
5652seudomonas_54	6
5653seudomonas_55	6
5655seudomonas_57	6
5697seudomonas_99	6
5747seudomonas_149	6
5860seudomonas_262	6
5975seudomonas_377	6
624seudomonas_624	6
6253seudomonas_81	6
6273seudomonas_101	6
6374seudomonas_202	6
6427seudomonas_255	6
6441seudomonas_269	6
902seudomonas_96	6
1068seudomonas_262	5
1166seudomonas_360	5
1285seudomonas_27	5
1320seudomonas_62	5
1638seudomonas_31	5
176seudomonas_176	5
2047seudomonas_156	5
211seudomonas_211	5
2159seudomonas_268	5
2367seudomonas_141	5
2411seudomonas_185	5
2501seudomonas_275	5
2522seudomonas_296	5
2528seudomonas_302	5
2567seudomonas_341	5
2737seudomonas_31	5
2788seudomonas_82	5
2791seudomonas_85	5
2819seudomonas_113	5
3051seudomonas_345	5
3852seudomonas_674	5
386seudomonas_386	5
3993seudomonas_815	5
4075seudomonas_897	5
4303seudomonas_1125	5
4525seudomonas_1347	5
4895seudomonas_341	5
4985seudomonas_431	5
5219seudomonas_201	5
5428seudomonas_17	5
5532seudomonas_121	5
5617seudomonas_19	5
5679seudomonas_81	5
5928seudomonas_330	5
6088seudomonas_38	5
6169seudomonas_119	5
6371seudomonas_199	5
64seudomonas_64	5
935seudomonas_129	5
968seudomonas_162	5
contaminant_KERATIN05	5
contaminant_KERATIN06	5
contaminant_KERATIN07	5
contaminant_KERATIN08	5
contaminant_KERATIN10	5
contaminant_KERATIN12	5
1015seudomonas_209	4
1035seudomonas_229	4
1153seudomonas_347	4
1216seudomonas_410	4
1321seudomonas_63	4
1353seudomonas_95	4
1361seudomonas_103	4
146seudomonas_146	4
1589seudomonas_214	4
1778seudomonas_171	4
1798seudomonas_191	4
1870seudomonas_58	4
1912seudomonas_21	4
196seudomonas_196	4
198seudomonas_198	4
2018seudomonas_127	4
2068seudomonas_177	4
2189seudomonas_298	4
2192seudomonas_301	4
2193seudomonas_302	4
2202seudomonas_311	4
2302seudomonas_76	4
232seudomonas_232	4
2361seudomonas_135	4
2523seudomonas_297	4
2545seudomonas_319	4
2558seudomonas_332	4
2670seudomonas_444	4
2707seudomonas_1	4
2716seudomonas_10	4
2719seudomonas_13	4
2750seudomonas_44	4
2753seudomonas_47	4
2786seudomonas_80	4
2813seudomonas_107	4
2826seudomonas_120	4
2899seudomonas_193	4
2985seudomonas_279	4
3049seudomonas_343	4
3083seudomonas_14	4
3094seudomonas_25	4
3354seudomonas_176	4
3370seudomonas_192	4
3391seudomonas_213	4
3507seudomonas_329	4
3524seudomonas_346	4
3546seudomonas_368	4
356seudomonas_356	4
3645seudomonas_467	4
3683seudomonas_505	4
3690seudomonas_512	4
3816seudomonas_638	4
3831seudomonas_653	4
3856seudomonas_678	4
3860seudomonas_682	4
3871seudomonas_693	4
3931seudomonas_753	4
3991seudomonas_813	4
3994seudomonas_816	4
4113seudomonas_935	4
4159seudomonas_981	4
4185seudomonas_1007	4
4240seudomonas_1062	4
4305seudomonas_1127	4
4310seudomonas_1132	4
4435seudomonas_1257	4
4464seudomonas_1286	4
4477seudomonas_1299	4
4586seudomonas_32	4
4633seudomonas_79	4
4716seudomonas_162	4
4802seudomonas_248	4
4827seudomonas_273	4
4835seudomonas_281	4
4872seudomonas_318	4
4885seudomonas_331	4
4889seudomonas_335	4
4956seudomonas_402	4
5048seudomonas_30	4
5051seudomonas_33	4
5239seudomonas_221	4
5244seudomonas_226	4
5276seudomonas_258	4
5461seudomonas_50	4
546seudomonas_546	4
5470seudomonas_59	4
5586seudomonas_175	4
5589seudomonas_178	4
5604seudomonas_6	4
5637seudomonas_39	4
5668seudomonas_70	4
5804seudomonas_206	4
596seudomonas_596	4
604seudomonas_604	4
6178seudomonas_6	4
6296seudomonas_124	4
6376seudomonas_204	4
6405seudomonas_233	4
747seudomonas_747	4
820seudomonas_14	4
833seudomonas_27	4
83seudomonas_83	4
969seudomonas_163	4
977seudomonas_171	4
983seudomonas_177	4
contaminant_KERATIN21	4
1002seudomonas_196	3
1280seudomonas_22	3
1301seudomonas_43	3
1327seudomonas_69	3
1337seudomonas_79	3
